score, centers, sigma, kmax
0.699000,50.000000,0.700000,1300.000000
0.699000,50.000000,0.700000,1000.000000
0.699000,70.000000,0.800000,2000.000000
0.699000,90.000000,0.800000,2900.000000
0.699000,100.000000,0.900000,4300.000000
0.699000,100.000000,0.900000,1800.000000
0.698000,100.000000,0.600000,3200.000000
0.698000,40.000000,0.800000,700.000000
0.698000,30.000000,0.700000,3600.000000
0.698000,20.000000,0.400000,800.000000
0.698000,20.000000,0.800000,2900.000000
0.698000,60.000000,1.000000,3800.000000
0.698000,50.000000,0.600000,2900.000000
0.698000,80.000000,0.900000,900.000000
0.698000,50.000000,0.900000,1500.000000
0.698000,40.000000,0.800000,3200.000000
0.698000,50.000000,1.000000,1400.000000
0.698000,40.000000,0.100000,3600.000000
0.698000,100.000000,0.800000,2000.000000
0.698000,90.000000,0.600000,1700.000000
0.698000,70.000000,0.700000,2300.000000
0.698000,100.000000,0.800000,2400.000000
0.698000,30.000000,0.900000,3000.000000
0.698000,70.000000,1.000000,2100.000000
0.698000,60.000000,0.800000,3600.000000
0.697000,60.000000,0.700000,2800.000000
0.697000,50.000000,0.800000,5000.000000
0.697000,50.000000,0.900000,1000.000000
0.697000,80.000000,0.800000,3400.000000
0.697000,80.000000,0.900000,500.000000
0.697000,60.000000,1.000000,1700.000000
0.697000,90.000000,1.000000,4000.000000
0.697000,80.000000,0.900000,2200.000000
0.697000,60.000000,0.800000,1100.000000
0.697000,20.000000,1.000000,4600.000000
0.697000,20.000000,0.400000,1500.000000
0.697000,70.000000,0.800000,1500.000000
0.697000,50.000000,0.700000,3100.000000
0.697000,70.000000,0.800000,4200.000000
0.697000,70.000000,0.700000,3300.000000
0.697000,40.000000,0.600000,2700.000000
0.697000,30.000000,0.700000,3200.000000
0.697000,20.000000,0.700000,2200.000000
0.697000,40.000000,0.900000,4600.000000
0.697000,100.000000,0.500000,1700.000000
0.696000,20.000000,0.900000,4800.000000
0.696000,60.000000,1.000000,700.000000
0.696000,20.000000,0.600000,1100.000000
0.696000,90.000000,0.900000,3200.000000
0.696000,20.000000,0.800000,1500.000000
0.696000,100.000000,0.800000,2500.000000
0.696000,50.000000,0.900000,4100.000000
0.696000,20.000000,0.400000,3000.000000
0.696000,40.000000,0.800000,2200.000000
0.696000,20.000000,0.900000,2300.000000
0.696000,100.000000,0.700000,1100.000000
0.696000,30.000000,0.600000,800.000000
0.696000,70.000000,0.800000,1000.000000
0.696000,20.000000,0.700000,2800.000000
0.696000,20.000000,0.800000,2000.000000
0.696000,20.000000,0.800000,2800.000000
0.696000,30.000000,0.800000,4600.000000
0.696000,70.000000,0.900000,1800.000000
0.696000,30.000000,0.700000,2800.000000
0.696000,20.000000,1.000000,1600.000000
0.696000,50.000000,0.700000,900.000000
0.696000,100.000000,0.700000,3000.000000
0.696000,50.000000,0.600000,3400.000000
0.696000,40.000000,0.800000,4800.000000
0.696000,20.000000,0.300000,1300.000000
0.696000,70.000000,0.600000,2200.000000
0.696000,40.000000,0.500000,4700.000000
0.696000,50.000000,0.800000,3900.000000
0.696000,40.000000,0.800000,1700.000000
0.696000,60.000000,0.500000,3000.000000
0.695000,90.000000,0.700000,2400.000000
0.695000,20.000000,0.500000,1100.000000
0.695000,20.000000,0.800000,3900.000000
0.695000,40.000000,0.800000,1400.000000
0.695000,90.000000,0.900000,3300.000000
0.695000,20.000000,0.500000,1300.000000
0.695000,50.000000,0.700000,4100.000000
0.695000,100.000000,0.600000,4400.000000
0.695000,50.000000,0.900000,4000.000000
0.695000,20.000000,0.500000,1900.000000
0.695000,80.000000,0.600000,2100.000000
0.695000,90.000000,0.600000,1300.000000
0.695000,80.000000,0.700000,900.000000
0.695000,70.000000,0.900000,1700.000000
0.695000,70.000000,1.000000,1900.000000
0.695000,40.000000,0.800000,3900.000000
0.695000,90.000000,0.700000,1600.000000
0.694000,90.000000,0.800000,4800.000000
0.694000,20.000000,0.900000,3000.000000
0.694000,80.000000,0.500000,700.000000
0.694000,50.000000,0.800000,2300.000000
0.694000,50.000000,0.900000,3900.000000
0.694000,30.000000,0.800000,1200.000000
0.694000,70.000000,0.700000,4200.000000
0.694000,40.000000,0.500000,2400.000000
0.694000,30.000000,0.800000,2600.000000
0.694000,30.000000,0.900000,3900.000000
0.694000,20.000000,0.600000,3700.000000
0.694000,20.000000,0.600000,4800.000000
0.693000,30.000000,0.900000,3100.000000
0.693000,100.000000,0.900000,4500.000000
0.693000,40.000000,0.100000,3200.000000
0.693000,100.000000,0.900000,4600.000000
0.693000,90.000000,1.000000,4100.000000
0.693000,80.000000,1.000000,4200.000000
0.693000,40.000000,0.900000,2800.000000
0.693000,90.000000,0.900000,3800.000000
0.693000,80.000000,0.900000,2600.000000
0.693000,40.000000,0.600000,1800.000000
0.693000,40.000000,1.000000,2300.000000
0.693000,100.000000,0.700000,2300.000000
0.693000,20.000000,0.900000,4600.000000
0.692000,100.000000,0.500000,1000.000000
0.692000,80.000000,0.700000,1100.000000
0.692000,70.000000,0.900000,4200.000000
0.692000,20.000000,0.600000,2000.000000
0.692000,20.000000,0.600000,2300.000000
0.692000,40.000000,1.000000,3500.000000
0.692000,100.000000,0.600000,2000.000000
0.692000,40.000000,0.700000,900.000000
0.692000,50.000000,0.800000,3700.000000
0.692000,100.000000,0.900000,5000.000000
0.692000,50.000000,0.700000,2500.000000
0.692000,40.000000,1.000000,800.000000
0.692000,100.000000,0.800000,1700.000000
0.692000,60.000000,0.700000,1500.000000
0.692000,50.000000,0.800000,4500.000000
0.692000,40.000000,0.800000,2400.000000
0.692000,20.000000,0.800000,4000.000000
0.691000,60.000000,0.800000,1700.000000
0.691000,30.000000,1.000000,500.000000
0.691000,90.000000,1.000000,4500.000000
0.691000,100.000000,0.700000,2500.000000
0.691000,100.000000,0.900000,1000.000000
0.691000,50.000000,0.600000,1600.000000
0.691000,60.000000,0.600000,2100.000000
0.691000,40.000000,1.000000,4800.000000
0.691000,40.000000,0.100000,2800.000000
0.691000,20.000000,0.500000,4200.000000
0.691000,100.000000,0.800000,2200.000000
0.691000,80.000000,0.600000,2800.000000
0.691000,20.000000,0.900000,1000.000000
0.691000,40.000000,0.700000,4800.000000
0.691000,60.000000,0.900000,1900.000000
0.691000,60.000000,0.800000,2500.000000
0.691000,100.000000,0.900000,4800.000000
0.691000,60.000000,1.000000,1300.000000
0.691000,100.000000,0.900000,3000.000000
0.690000,30.000000,0.700000,900.000000
0.690000,50.000000,0.700000,3900.000000
0.690000,20.000000,0.600000,3000.000000
0.690000,100.000000,0.900000,4900.000000
0.690000,100.000000,0.800000,3900.000000
0.690000,40.000000,0.600000,1400.000000
0.690000,60.000000,1.000000,3000.000000
0.690000,90.000000,1.000000,800.000000
0.690000,40.000000,0.900000,3300.000000
0.690000,100.000000,0.800000,500.000000
0.689000,90.000000,0.600000,3400.000000
0.689000,20.000000,0.500000,500.000000
0.689000,100.000000,0.500000,600.000000
0.689000,30.000000,0.900000,1100.000000
0.689000,60.000000,0.600000,600.000000
0.689000,20.000000,0.400000,2400.000000
0.689000,60.000000,0.900000,4900.000000
0.689000,90.000000,0.700000,1800.000000
0.689000,70.000000,0.800000,1800.000000
0.689000,30.000000,1.000000,4700.000000
0.689000,90.000000,0.900000,3500.000000
0.689000,60.000000,0.800000,900.000000
0.689000,70.000000,0.900000,1000.000000
0.689000,40.000000,0.600000,2100.000000
0.688000,50.000000,0.900000,2400.000000
0.688000,80.000000,1.000000,2100.000000
0.688000,90.000000,0.800000,1400.000000
0.688000,70.000000,0.700000,1200.000000
0.688000,40.000000,0.900000,2600.000000
0.688000,90.000000,1.000000,2000.000000
0.688000,50.000000,0.100000,1200.000000
0.688000,40.000000,0.100000,3000.000000
0.688000,50.000000,0.700000,1800.000000
0.688000,20.000000,0.800000,4700.000000
0.688000,90.000000,0.700000,3600.000000
0.688000,80.000000,0.800000,4800.000000
0.688000,40.000000,0.100000,3300.000000
0.688000,80.000000,0.700000,4900.000000
0.688000,20.000000,1.000000,3000.000000
0.688000,40.000000,1.000000,2000.000000
0.688000,90.000000,0.900000,3900.000000
0.687000,80.000000,0.500000,600.000000
0.687000,50.000000,1.000000,2100.000000
0.687000,70.000000,1.000000,4000.000000
0.687000,100.000000,1.000000,3200.000000
0.687000,40.000000,0.800000,1800.000000
0.687000,20.000000,0.800000,1600.000000
0.687000,50.000000,0.800000,3800.000000
0.687000,70.000000,0.900000,4400.000000
0.687000,40.000000,0.800000,800.000000
0.687000,100.000000,0.600000,1800.000000
0.687000,80.000000,0.800000,800.000000
0.687000,20.000000,0.600000,2400.000000
0.687000,80.000000,0.800000,4200.000000
0.687000,70.000000,0.800000,3100.000000
0.687000,30.000000,1.000000,1800.000000
0.687000,60.000000,0.700000,1200.000000
0.687000,30.000000,0.800000,1100.000000
0.687000,60.000000,0.900000,4500.000000
0.687000,30.000000,0.600000,1400.000000
0.687000,60.000000,0.500000,600.000000
0.686000,60.000000,0.700000,1700.000000
0.686000,80.000000,0.800000,2800.000000
0.686000,40.000000,0.900000,1800.000000
0.686000,100.000000,1.000000,4800.000000
0.686000,90.000000,0.600000,900.000000
0.686000,50.000000,0.500000,2000.000000
0.686000,90.000000,0.800000,3600.000000
0.686000,70.000000,0.600000,1400.000000
0.686000,40.000000,0.800000,1600.000000
0.686000,100.000000,0.600000,500.000000
0.686000,20.000000,0.400000,2200.000000
0.686000,70.000000,0.800000,2100.000000
0.686000,50.000000,0.900000,3000.000000
0.686000,50.000000,0.900000,4300.000000
0.686000,70.000000,0.800000,2700.000000
0.685000,90.000000,0.700000,1200.000000
0.685000,50.000000,0.700000,2700.000000
0.685000,50.000000,0.700000,2800.000000
0.685000,60.000000,0.900000,1600.000000
0.685000,50.000000,0.700000,800.000000
0.685000,60.000000,0.500000,2700.000000
0.685000,30.000000,0.500000,3600.000000
0.685000,70.000000,0.900000,2000.000000
0.685000,70.000000,0.600000,1000.000000
0.685000,90.000000,0.900000,4500.000000
0.685000,100.000000,0.900000,3600.000000
0.685000,60.000000,0.700000,2000.000000
0.685000,100.000000,0.800000,700.000000
0.685000,50.000000,0.800000,3600.000000
0.685000,80.000000,0.900000,3400.000000
0.685000,60.000000,0.900000,2200.000000
0.685000,60.000000,0.900000,3300.000000
0.684000,100.000000,0.700000,2900.000000
0.684000,50.000000,0.100000,1700.000000
0.684000,30.000000,0.700000,2300.000000
0.684000,80.000000,0.600000,1700.000000
0.684000,30.000000,0.900000,4600.000000
0.684000,60.000000,1.000000,4300.000000
0.684000,80.000000,0.700000,2500.000000
0.684000,50.000000,0.800000,2700.000000
0.684000,40.000000,1.000000,3900.000000
0.683000,80.000000,1.000000,4400.000000
0.683000,30.000000,0.800000,1400.000000
0.683000,100.000000,0.800000,3500.000000
0.683000,30.000000,1.000000,2900.000000
0.683000,40.000000,0.700000,4700.000000
0.683000,100.000000,1.000000,2000.000000
0.683000,100.000000,0.800000,3800.000000
0.683000,50.000000,0.700000,4700.000000
0.683000,100.000000,0.600000,3100.000000
0.683000,20.000000,0.900000,3100.000000
0.683000,80.000000,0.900000,3300.000000
0.683000,40.000000,0.700000,3800.000000
0.683000,40.000000,0.800000,1000.000000
0.683000,70.000000,1.000000,4600.000000
0.683000,70.000000,0.800000,900.000000
0.682000,60.000000,0.700000,1300.000000
0.682000,60.000000,1.000000,500.000000
0.682000,80.000000,0.900000,3700.000000
0.682000,20.000000,0.700000,700.000000
0.682000,100.000000,1.000000,1000.000000
0.682000,90.000000,0.700000,2000.000000
0.682000,20.000000,0.900000,3500.000000
0.682000,80.000000,0.900000,2100.000000
0.682000,20.000000,1.000000,3500.000000
0.682000,20.000000,0.600000,1700.000000
0.682000,70.000000,0.800000,3000.000000
0.681000,90.000000,0.800000,2200.000000
0.681000,50.000000,1.000000,4700.000000
0.681000,40.000000,0.800000,4300.000000
0.681000,20.000000,0.800000,4800.000000
0.681000,30.000000,0.900000,4400.000000
0.681000,80.000000,0.800000,2700.000000
0.681000,70.000000,0.900000,1900.000000
0.681000,100.000000,0.800000,3600.000000
0.681000,30.000000,0.800000,2700.000000
0.681000,70.000000,1.000000,3700.000000
0.681000,100.000000,1.000000,2100.000000
0.681000,40.000000,0.800000,5000.000000
0.681000,40.000000,0.900000,4300.000000
0.681000,20.000000,0.300000,2200.000000
0.681000,70.000000,0.600000,2800.000000
0.681000,40.000000,0.100000,2100.000000
0.680000,100.000000,0.800000,4500.000000
0.680000,20.000000,1.000000,1700.000000
0.680000,70.000000,0.900000,900.000000
0.680000,20.000000,0.500000,3700.000000
0.680000,50.000000,1.000000,1100.000000
0.680000,80.000000,0.900000,1900.000000
0.680000,70.000000,0.900000,800.000000
0.680000,90.000000,0.900000,1500.000000
0.680000,90.000000,0.900000,3000.000000
0.680000,40.000000,1.000000,2100.000000
0.680000,30.000000,0.600000,900.000000
0.680000,40.000000,0.100000,2900.000000
0.680000,50.000000,0.100000,1800.000000
0.679000,80.000000,0.900000,3900.000000
0.679000,90.000000,0.700000,2200.000000
0.679000,60.000000,1.000000,2800.000000
0.679000,60.000000,0.500000,1200.000000
0.679000,100.000000,0.700000,3200.000000
0.679000,90.000000,0.700000,4300.000000
0.679000,50.000000,0.900000,2200.000000
0.679000,80.000000,0.600000,1400.000000
0.679000,70.000000,0.900000,2300.000000
0.679000,100.000000,1.000000,4300.000000
0.679000,90.000000,0.800000,2400.000000
0.679000,20.000000,0.600000,1000.000000
0.679000,70.000000,1.000000,1100.000000
0.679000,20.000000,0.600000,1200.000000
0.679000,70.000000,0.800000,2600.000000
0.679000,80.000000,0.700000,3100.000000
0.679000,100.000000,1.000000,800.000000
0.679000,70.000000,0.700000,4000.000000
0.679000,50.000000,0.100000,1500.000000
0.678000,50.000000,0.500000,1300.000000
0.678000,80.000000,0.800000,1200.000000
0.678000,90.000000,0.900000,2900.000000
0.678000,30.000000,0.700000,1100.000000
0.678000,90.000000,0.800000,4500.000000
0.678000,50.000000,0.900000,2700.000000
0.678000,30.000000,0.700000,500.000000
0.678000,80.000000,0.800000,2500.000000
0.678000,80.000000,0.700000,4700.000000
0.678000,80.000000,1.000000,2000.000000
0.678000,40.000000,0.100000,2300.000000
0.678000,60.000000,0.700000,500.000000
0.678000,20.000000,0.800000,4900.000000
0.678000,70.000000,0.600000,900.000000
0.678000,50.000000,0.900000,1900.000000
0.677000,90.000000,0.700000,3500.000000
0.677000,60.000000,0.900000,1500.000000
0.677000,80.000000,1.000000,600.000000
0.677000,60.000000,0.800000,2900.000000
0.677000,60.000000,0.700000,3200.000000
0.677000,40.000000,1.000000,4900.000000
0.677000,20.000000,1.000000,2700.000000
0.677000,100.000000,0.700000,2700.000000
0.677000,80.000000,0.600000,600.000000
0.677000,20.000000,0.900000,4200.000000
0.676000,100.000000,0.900000,1600.000000
0.676000,20.000000,0.500000,800.000000
0.676000,90.000000,0.700000,1400.000000
0.676000,80.000000,0.700000,2800.000000
0.676000,40.000000,0.800000,3100.000000
0.676000,50.000000,0.700000,1400.000000
0.676000,80.000000,0.800000,1000.000000
0.676000,90.000000,0.800000,3900.000000
0.676000,40.000000,0.100000,1800.000000
0.676000,100.000000,1.000000,1500.000000
0.676000,50.000000,0.800000,4700.000000
0.675000,60.000000,0.900000,900.000000
0.675000,30.000000,0.700000,700.000000
0.675000,20.000000,0.500000,2100.000000
0.675000,90.000000,0.900000,2700.000000
0.675000,80.000000,0.700000,3400.000000
0.675000,40.000000,0.700000,4400.000000
0.675000,50.000000,1.000000,2300.000000
0.675000,70.000000,0.800000,4600.000000
0.675000,60.000000,0.700000,4900.000000
0.675000,20.000000,0.500000,2900.000000
0.675000,60.000000,0.900000,1300.000000
0.675000,60.000000,0.700000,3400.000000
0.674000,80.000000,0.800000,4500.000000
0.674000,40.000000,0.700000,2900.000000
0.674000,60.000000,0.800000,3700.000000
0.674000,100.000000,0.700000,4600.000000
0.674000,50.000000,0.800000,4600.000000
0.674000,40.000000,0.800000,2000.000000
0.674000,50.000000,0.600000,3300.000000
0.674000,30.000000,0.600000,2600.000000
0.674000,30.000000,1.000000,3000.000000
0.674000,40.000000,0.800000,1500.000000
0.674000,70.000000,0.700000,1500.000000
0.673000,20.000000,0.800000,3500.000000
0.673000,80.000000,0.600000,1200.000000
0.673000,50.000000,0.600000,1400.000000
0.673000,20.000000,0.400000,500.000000
0.673000,60.000000,1.000000,3600.000000
0.673000,20.000000,0.600000,1300.000000
0.673000,70.000000,1.000000,1400.000000
0.673000,80.000000,0.900000,1600.000000
0.673000,80.000000,1.000000,4700.000000
0.673000,30.000000,0.700000,1200.000000
0.672000,100.000000,0.700000,1500.000000
0.672000,20.000000,0.500000,600.000000
0.672000,30.000000,0.800000,3600.000000
0.672000,70.000000,0.800000,3600.000000
0.672000,70.000000,0.600000,2400.000000
0.672000,40.000000,0.900000,1700.000000
0.672000,30.000000,1.000000,600.000000
0.672000,40.000000,1.000000,4100.000000
0.672000,100.000000,0.800000,4600.000000
0.671000,100.000000,1.000000,2600.000000
0.671000,90.000000,1.000000,1000.000000
0.671000,80.000000,0.900000,4600.000000
0.671000,20.000000,0.700000,1500.000000
0.671000,60.000000,0.900000,600.000000
0.671000,90.000000,0.800000,4200.000000
0.671000,40.000000,0.100000,2500.000000
0.671000,40.000000,0.800000,500.000000
0.670000,20.000000,0.700000,1700.000000
0.670000,40.000000,0.900000,3200.000000
0.670000,30.000000,0.800000,600.000000
0.670000,50.000000,0.900000,4200.000000
0.670000,40.000000,0.800000,3600.000000
0.670000,100.000000,0.700000,1700.000000
0.670000,90.000000,0.900000,3100.000000
0.670000,20.000000,0.400000,2300.000000
0.670000,60.000000,0.900000,1800.000000
0.670000,50.000000,0.600000,3900.000000
0.670000,100.000000,0.900000,3300.000000
0.670000,20.000000,0.700000,4000.000000
0.669000,90.000000,0.700000,2600.000000
0.669000,90.000000,1.000000,5000.000000
0.669000,60.000000,0.700000,3000.000000
0.669000,40.000000,0.700000,800.000000
0.669000,30.000000,0.900000,1800.000000
0.669000,80.000000,1.000000,700.000000
0.669000,50.000000,0.100000,1400.000000
0.669000,40.000000,0.900000,5000.000000
0.669000,60.000000,0.800000,1400.000000
0.669000,90.000000,0.700000,3300.000000
0.669000,40.000000,0.900000,2700.000000
0.669000,60.000000,0.900000,2900.000000
0.669000,40.000000,0.900000,4900.000000
0.668000,90.000000,0.900000,1300.000000
0.668000,20.000000,1.000000,2300.000000
0.668000,50.000000,0.600000,600.000000
0.668000,70.000000,0.700000,2800.000000
0.668000,40.000000,0.100000,1700.000000
0.668000,70.000000,0.900000,2800.000000
0.668000,100.000000,0.900000,1700.000000
0.668000,30.000000,0.400000,600.000000
0.668000,60.000000,1.000000,4100.000000
0.668000,80.000000,0.700000,4200.000000
0.668000,40.000000,0.600000,500.000000
0.668000,40.000000,0.900000,2900.000000
0.668000,20.000000,0.700000,2000.000000
0.667000,80.000000,0.900000,2300.000000
0.667000,40.000000,0.100000,1600.000000
0.667000,30.000000,0.800000,2800.000000
0.667000,80.000000,0.800000,3000.000000
0.667000,70.000000,0.700000,2400.000000
0.667000,80.000000,1.000000,500.000000
0.667000,30.000000,0.700000,2400.000000
0.667000,50.000000,1.000000,2700.000000
0.667000,30.000000,0.800000,1000.000000
0.667000,50.000000,0.700000,1600.000000
0.667000,80.000000,0.600000,4000.000000
0.667000,80.000000,0.600000,3700.000000
0.667000,70.000000,1.000000,2500.000000
0.666000,70.000000,0.800000,1100.000000
0.666000,70.000000,0.800000,2800.000000
0.666000,60.000000,1.000000,3300.000000
0.666000,50.000000,0.900000,2500.000000
0.666000,50.000000,0.700000,4900.000000
0.666000,60.000000,0.800000,1800.000000
0.666000,100.000000,0.900000,2400.000000
0.666000,50.000000,0.800000,1600.000000
0.666000,40.000000,0.500000,4400.000000
0.666000,70.000000,1.000000,700.000000
0.666000,90.000000,1.000000,3200.000000
0.665000,90.000000,0.700000,1700.000000
0.665000,40.000000,0.600000,5000.000000
0.665000,30.000000,1.000000,2000.000000
0.665000,30.000000,1.000000,4400.000000
0.665000,30.000000,0.600000,3400.000000
0.665000,50.000000,0.700000,1100.000000
0.665000,80.000000,0.600000,1000.000000
0.665000,70.000000,0.900000,3400.000000
0.665000,70.000000,0.600000,800.000000
0.665000,60.000000,0.700000,3600.000000
0.665000,60.000000,0.800000,4300.000000
0.664000,100.000000,0.800000,1200.000000
0.664000,80.000000,1.000000,1600.000000
0.664000,70.000000,0.900000,3100.000000
0.664000,90.000000,0.900000,3600.000000
0.664000,60.000000,0.800000,1900.000000
0.664000,40.000000,0.800000,4400.000000
0.664000,50.000000,0.900000,4600.000000
0.664000,50.000000,0.800000,4800.000000
0.664000,70.000000,0.800000,4000.000000
0.664000,100.000000,0.700000,2100.000000
0.664000,90.000000,0.800000,4000.000000
0.664000,30.000000,0.700000,2100.000000
0.663000,90.000000,0.700000,3700.000000
0.663000,40.000000,1.000000,500.000000
0.663000,50.000000,0.600000,2400.000000
0.663000,30.000000,0.600000,3500.000000
0.663000,30.000000,0.600000,3800.000000
0.663000,90.000000,0.500000,2600.000000
0.663000,30.000000,1.000000,3700.000000
0.663000,50.000000,0.600000,1300.000000
0.663000,20.000000,0.400000,1600.000000
0.663000,60.000000,0.900000,4400.000000
0.663000,20.000000,0.600000,3300.000000
0.662000,100.000000,0.600000,2100.000000
0.662000,70.000000,0.900000,1600.000000
0.662000,40.000000,0.900000,1000.000000
0.662000,70.000000,0.700000,2700.000000
0.662000,80.000000,0.900000,4100.000000
0.662000,100.000000,0.900000,2900.000000
0.662000,90.000000,0.700000,4400.000000
0.662000,90.000000,0.600000,500.000000
0.662000,60.000000,1.000000,4800.000000
0.662000,50.000000,0.500000,2200.000000
0.662000,100.000000,0.900000,2300.000000
0.662000,60.000000,0.700000,600.000000
0.662000,80.000000,0.900000,3100.000000
0.662000,100.000000,0.600000,5000.000000
0.662000,70.000000,0.600000,1100.000000
0.661000,80.000000,1.000000,2400.000000
0.661000,70.000000,0.700000,1000.000000
0.661000,80.000000,0.600000,2500.000000
0.661000,80.000000,0.800000,700.000000
0.661000,50.000000,0.600000,3700.000000
0.661000,40.000000,0.700000,1700.000000
0.661000,30.000000,0.900000,700.000000
0.661000,20.000000,0.900000,900.000000
0.661000,20.000000,0.300000,5000.000000
0.661000,80.000000,1.000000,2600.000000
0.661000,50.000000,0.800000,3200.000000
0.661000,100.000000,0.900000,600.000000
0.660000,40.000000,0.100000,1500.000000
0.660000,100.000000,0.600000,3600.000000
0.660000,40.000000,0.900000,800.000000
0.660000,100.000000,0.700000,2200.000000
0.660000,90.000000,1.000000,2900.000000
0.660000,100.000000,0.700000,3900.000000
0.660000,60.000000,0.800000,2600.000000
0.660000,90.000000,0.900000,4700.000000
0.660000,20.000000,0.700000,1300.000000
0.660000,100.000000,1.000000,2700.000000
0.659000,50.000000,0.700000,2600.000000
0.659000,20.000000,0.500000,4000.000000
0.659000,100.000000,0.600000,2900.000000
0.659000,70.000000,1.000000,1300.000000
0.659000,20.000000,0.600000,800.000000
0.659000,80.000000,0.900000,2900.000000
0.659000,50.000000,1.000000,1600.000000
0.659000,30.000000,1.000000,4900.000000
0.659000,80.000000,0.700000,4800.000000
0.659000,90.000000,0.800000,600.000000
0.659000,70.000000,0.600000,2000.000000
0.658000,50.000000,0.900000,700.000000
0.658000,70.000000,1.000000,3600.000000
0.658000,90.000000,0.900000,1000.000000
0.658000,80.000000,0.800000,1900.000000
0.658000,70.000000,0.600000,1200.000000
0.658000,90.000000,0.800000,1700.000000
0.658000,100.000000,0.700000,2600.000000
0.658000,100.000000,0.900000,3700.000000
0.658000,80.000000,0.900000,3800.000000
0.658000,70.000000,0.800000,1600.000000
0.658000,90.000000,0.900000,2200.000000
0.657000,50.000000,0.900000,2600.000000
0.657000,40.000000,0.600000,4900.000000
0.657000,50.000000,0.600000,4700.000000
0.657000,50.000000,0.700000,2400.000000
0.657000,20.000000,0.400000,1100.000000
0.657000,50.000000,0.800000,1100.000000
0.657000,20.000000,0.600000,500.000000
0.656000,40.000000,1.000000,1200.000000
0.656000,30.000000,1.000000,900.000000
0.656000,30.000000,0.700000,4900.000000
0.656000,30.000000,0.700000,4500.000000
0.656000,20.000000,0.800000,3000.000000
0.656000,20.000000,0.500000,2700.000000
0.656000,60.000000,0.900000,4200.000000
0.656000,50.000000,1.000000,2600.000000
0.655000,70.000000,1.000000,3900.000000
0.655000,100.000000,0.800000,4000.000000
0.655000,50.000000,0.900000,1800.000000
0.655000,20.000000,0.500000,1500.000000
0.655000,100.000000,0.900000,1400.000000
0.655000,100.000000,0.900000,800.000000
0.655000,50.000000,0.900000,2800.000000
0.655000,80.000000,0.600000,500.000000
0.655000,40.000000,0.900000,4000.000000
0.655000,80.000000,0.800000,3600.000000
0.655000,40.000000,0.700000,1500.000000
0.654000,30.000000,0.700000,800.000000
0.654000,100.000000,0.800000,3100.000000
0.654000,80.000000,0.800000,3800.000000
0.654000,20.000000,1.000000,2400.000000
0.654000,20.000000,0.900000,800.000000
0.654000,20.000000,0.500000,1800.000000
0.653000,80.000000,0.700000,3700.000000
0.653000,50.000000,1.000000,3900.000000
0.653000,80.000000,1.000000,900.000000
0.653000,40.000000,1.000000,3300.000000
0.653000,40.000000,0.700000,1900.000000
0.653000,40.000000,0.800000,4000.000000
0.653000,100.000000,1.000000,1100.000000
0.653000,60.000000,0.500000,1000.000000
0.653000,80.000000,0.900000,700.000000
0.653000,60.000000,0.600000,2200.000000
0.652000,80.000000,0.800000,2400.000000
0.652000,90.000000,0.900000,4900.000000
0.652000,70.000000,1.000000,2700.000000
0.652000,60.000000,0.800000,1500.000000
0.652000,70.000000,0.900000,2900.000000
0.652000,30.000000,0.600000,2200.000000
0.652000,40.000000,0.900000,2100.000000
0.652000,50.000000,1.000000,4300.000000
0.652000,60.000000,0.900000,4600.000000
0.651000,20.000000,1.000000,4700.000000
0.651000,70.000000,0.700000,4100.000000
0.651000,80.000000,0.700000,2300.000000
0.651000,60.000000,1.000000,800.000000
0.651000,40.000000,0.600000,900.000000
0.651000,40.000000,1.000000,4500.000000
0.651000,20.000000,0.300000,900.000000
0.650000,40.000000,0.800000,2100.000000
0.650000,90.000000,1.000000,2600.000000
0.650000,40.000000,0.900000,1300.000000
0.650000,80.000000,0.800000,4600.000000
0.649000,40.000000,0.700000,600.000000
0.649000,80.000000,0.700000,1600.000000
0.649000,20.000000,0.900000,1200.000000
0.648000,50.000000,0.600000,4800.000000
0.648000,90.000000,0.800000,2500.000000
0.648000,90.000000,0.700000,500.000000
0.648000,30.000000,0.700000,2600.000000
0.648000,100.000000,0.500000,500.000000
0.648000,70.000000,0.900000,2600.000000
0.647000,20.000000,0.900000,700.000000
0.647000,20.000000,0.700000,4100.000000
0.647000,80.000000,0.800000,600.000000
0.646000,90.000000,1.000000,1300.000000
0.646000,80.000000,1.000000,1700.000000
0.646000,90.000000,1.000000,500.000000
0.646000,100.000000,0.900000,1100.000000
0.646000,90.000000,0.900000,2800.000000
0.646000,40.000000,1.000000,900.000000
0.646000,40.000000,0.900000,3500.000000
0.646000,20.000000,1.000000,1300.000000
0.646000,20.000000,0.700000,800.000000
0.646000,40.000000,0.700000,3700.000000
0.646000,90.000000,0.700000,1100.000000
0.646000,20.000000,0.600000,1900.000000
0.645000,30.000000,0.900000,1300.000000
0.645000,30.000000,0.600000,4900.000000
0.645000,60.000000,0.700000,1100.000000
0.645000,40.000000,0.900000,3800.000000
0.645000,50.000000,0.900000,3300.000000
0.645000,40.000000,1.000000,2200.000000
0.645000,60.000000,1.000000,3100.000000
0.644000,60.000000,1.000000,4000.000000
0.644000,30.000000,0.700000,4800.000000
0.644000,40.000000,0.700000,2700.000000
0.644000,40.000000,0.900000,4200.000000
0.644000,90.000000,0.800000,4600.000000
0.644000,80.000000,0.600000,900.000000
0.643000,20.000000,0.600000,3500.000000
